20,20,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,-1,-1,-1,-1,17,17,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,17
17,-1,-1,-1,-1,-1,-1,17,-1,17,17,-1,-1,-1,-1,17,17,17,-1,-1,-1,17,17,17,17,17,17,17,-1,-1,17,17,-1,17
17,17,17,17,-1,17,-1,17,17,17,17,-1,17,17,17,-1,-1,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,-1,17
17,17,17,17,-1,17,-1,17,-1,-1,-1,-1,-1,-1,17,17,-1,-1,17,17,-1,17,17,17,17,17,17,17,-1,17,17,17,-1,17
17,17,17,-1,-1,17,-1,17,-1,17,17,17,17,17,17,17,17,-1,17,20,-1,-1,-1,-1,-1,-1,-1,17,-1,17,17,-1,-1,17
17,17,-1,-1,17,17,-1,17,-1,17,17,-1,-1,-1,17,17,17,-1,17,-1,17,17,17,17,17,17,-1,17,-1,-1,17,-1,17,17
17,17,-1,17,-1,-1,-1,-1,-1,17,-1,-1,-1,20,-1,-1,-1,-1,17,-1,17,17,17,17,17,17,-1,17,17,-1,17,-1,17,17
17,17,-1,17,17,17,17,17,17,-1,-1,17,17,17,17,17,17,-1,17,-1,-1,-1,-1,17,17,17,-1,17,17,-1,17,17,17,17
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,17,-1,17,17,17,17,-1,17,17,17,17,-1,-1,17,17,-1,17,17,-1,-1,-1,-1,-1
17,17,-1,17,17,17,17,-1,17,17,17,17,-1,17,17,17,17,-1,17,17,17,17,17,-1,-1,17,-1,-1,-1,20,17,17,17,17
17,-1,-1,17,17,-1,17,-1,17,-1,17,17,-1,17,-1,-1,-1,-1,17,17,-1,17,17,17,-1,17,-1,17,-1,17,-1,17,17,17
17,-1,17,17,17,-1,17,-1,17,-1,17,17,-1,-1,-1,17,17,-1,-1,-1,-1,17,17,17,-1,20,-1,17,-1,17,-1,17,17,17
17,-1,17,17,17,-1,17,-1,17,-1,17,-1,-1,17,17,17,17,-1,17,17,17,-1,-1,-1,-1,-1,17,17,-1,17,-1,-1,17,17
17,-1,17,17,-1,-1,17,-1,17,-1,17,17,17,17,17,17,17,-1,17,17,17,17,17,17,17,-1,17,17,-1,17,17,-1,17,17
17,-1,17,-1,-1,17,17,-1,17,-1,-1,-1,-1,-1,-1,17,17,-1,17,17,-1,-1,17,17,17,-1,17,17,-1,17,17,-1,17,17
17,-1,17,-1,17,17,17,-1,17,17,17,17,17,-1,17,17,-1,-1,17,17,-1,20,-1,-1,-1,-1,17,17,-1,17,17,-1,17,17
17,-1,17,-1,17,17,17,-1,17,17,17,17,17,-1,17,-1,-1,17,17,17,-1,17,17,17,17,-1,17,17,-1,17,17,-1,17,17
17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,17,17,17,-1,17,17,17,17,-1,17,17,-1,-1,-1,-1,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
