20,20,20,20,20,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,20,20,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,7,7,7,0
0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,0,0,0,0,0,7,7,7,7,0
0,7,7,7,7,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,0,0,-1,-1,-1,0,0,7,7,7,7
0,7,7,7,7,0,0,0,-1,-1,0,0,0,11,-1,11,11,-1,-1,0,0,7,0,0,-1,-1,0,0,0,0,0,7,7,7
0,0,0,7,0,0,-1,20,-1,0,0,0,0,0,-1,11,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,7
0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,9,0
0,0,0,0,0,-1,0,0,0,11,0,0,-1,0,20,-1,0,0,20,-1,0,0,-1,20,0,-1,0,0,0,0,0,0,0,0
14,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0
14,14,0,-1,-1,-1,-1,-1,0,0,0,9,17,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
-1,-1,-1,-1,0,0,0,-1,-1,0,0,17,17,9,0,20,-1,0,0,0,7,7,7,0,0,0,20,-1,-1,-1,-1,-1,-1,-1
14,-1,-1,0,0,0,0,20,-1,0,0,-1,17,0,0,0,-1,0,0,7,7,7,0,0,9,0,-1,0,0,0,0,0,-1,0
14,0,-1,0,11,0,0,-1,-1,0,0,-1,0,17,0,0,-1,0,0,0,7,0,0,0,0,0,-1,0,0,0,0,20,-1,0
0,0,-1,0,11,11,0,-1,0,9,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,0,-1,0,0,11,0,-1,0,0,0,-1,0,0,0,-1,20,0,0,5,11,0,0,-1,-1,0,0,0,0,0,0,-1,0,0
0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,11,11,0,-1,0,0,0,0,0,0,9,0,-1,9,0
0,11,20,-1,-1,0,0,-1,0,0,-1,-1,0,0,0,-1,0,0,11,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0
11,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,0,0,0,0
0,0,0,0,0,-1,-1,-1,-1,-1,20,-1,-1,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,20,-1,-1,-1,11,0,5,0
0,6,6,6,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,11,11,0,0,0
0,6,6,6,6,6,0,0,0,0,0,5,0,0,-1,-1,-1,20,-1,-1,-1,0,0,0,0,11,0,0,0,0,0,0,0,0
0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
