20,20,20,20,20,20,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,20,20,20,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,7,7,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,7,7,-1,-1,-1,-1,20,-1,-1,-1,7,7,7,-1,-1,-1,-1,-1,7
7,7,7,7,7,-1,7,7,7,7,7,-1,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,7,-1,-1,7,7,7,-1,7
7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,7,7,-1,20,-1,-1,-1,7,7,-1,7
7,7,-1,-1,7,7,7,7,7,-1,20,7,7,-1,-1,7,7,7,-1,7,-1,20,7,-1,7,-1,-1,-1,20,-1,7,7,7,7
7,7,-1,7,7,7,7,7,-1,-1,7,7,7,-1,7,7,7,7,-1,7,-1,-1,-1,-1,7,7,7,7,7,-1,7,7,7,7
7,7,7,7,7,7,7,-1,-1,7,7,7,7,-1,7,7,7,7,-1,7,7,7,7,-1,-1,-1,-1,7,-1,-1,7,7,7,7
7,7,7,7,-1,-1,-1,-1,7,7,7,7,7,-1,7,7,7,-1,-1,7,7,7,7,-1,7,7,-1,7,7,7,7,7,7,7
-1,-1,-1,-1,20,7,7,7,7,7,7,7,7,-1,7,7,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1
7,7,-1,-1,7,7,7,7,7,7,7,7,7,-1,7,-1,-1,7,7,7,7,7,7,7,7,-1,-1,7,7,-1,7,7,7,7
7,7,7,-1,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,20,7,7,7,7,7,7,7,-1,-1,7,7,7,-1,7,7,7,7
7,7,7,-1,7,7,7,7,-1,-1,-1,-1,7,7,7,-1,7,7,7,-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,7,7,7,7
7,-1,-1,-1,20,-1,-1,-1,-1,20,7,7,7,7,7,-1,7,7,7,-1,7,7,7,7,-1,7,7,-1,-1,20,-1,-1,7,7
7,-1,7,-1,-1,-1,7,7,7,-1,-1,-1,7,7,7,-1,-1,7,7,-1,7,7,7,7,7,-1,-1,-1,7,-1,7,7,7,7
7,-1,7,7,-1,7,7,7,7,7,7,-1,-1,-1,-1,7,-1,7,7,-1,-1,7,7,7,-1,-1,7,7,7,-1,-1,7,7,7
7,-1,7,7,-1,7,7,7,7,7,7,-1,7,7,-1,7,-1,-1,7,7,-1,-1,-1,-1,-1,7,7,-1,7,7,-1,7,7,7
7,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,-1,20,-1,-1,-1,-1,7,7,7,7,7,7,-1,7,7,-1,7,7,7
7,7,-1,7,-1,7,7,7,7,7,7,7,-1,7,7,7,7,7,-1,7,7,7,7,7,-1,-1,-1,-1,-1,7,7,7,7,7
7,7,-1,-1,20,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7
7,7,7,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
