-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14
14,14,14,14,14,-1,-1,-1,14,14,14,-1,14,14,14,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,14
14,14,14,14,-1,-1,-1,14,14,14,14,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,-1,14,14,-1,-1,14,14,14,14
14,14,14,-1,-1,-1,14,14,14,14,14,14,-1,-1,-1,14,14,14,14,14,14,14,-1,-1,14,-1,14,14,14,-1,14,14,14,14
14,14,14,-1,-1,14,14,14,14,14,14,14,14,14,-1,14,14,14,14,14,14,14,14,-1,14,-1,14,14,14,-1,14,14,14,14
14,14,14,-1,14,14,14,-1,-1,-1,-1,-1,14,14,-1,-1,-1,-1,-1,-1,14,14,14,-1,14,-1,14,-1,-1,-1,14,14,14,14
14,14,14,-1,14,14,-1,-1,14,14,-1,-1,-1,14,14,14,20,14,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,14,-1,-1,14,14,14
14,14,14,-1,-1,-1,-1,14,14,14,14,-1,-1,-1,-1,14,-1,14,14,14,14,14,14,14,-1,14,14,-1,14,14,-1,14,14,14
14,14,14,14,14,14,14,14,14,14,14,-1,14,14,-1,14,-1,14,14,14,14,14,14,14,-1,14,14,14,14,14,-1,14,14,14
-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,14,14,-1,-1,-1,14,14,20,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1
14,-1,-1,14,14,14,-1,14,-1,14,14,-1,14,14,14,14,-1,14,14,-1,14,14,14,14,14,14,14,14,14,14,-1,14,14,14
14,-1,14,14,14,14,-1,14,14,14,14,-1,14,14,14,-1,-1,14,-1,-1,14,14,-1,-1,-1,14,14,14,14,14,20,14,14,14
14,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,-1,-1,14,-1,-1,14,-1,-1,-1,14,-1,-1,-1,14,14,14
14,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,-1,14,-1,14,14,-1,14,-1,14,-1,14,-1,14,14,14
14,-1,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,14,14,14,-1,-1,14,-1,14,14,-1,14,-1,-1,-1,14,-1,14,14,14
14,-1,-1,14,14,14,14,-1,14,-1,14,14,-1,-1,-1,14,14,-1,-1,-1,14,-1,14,14,-1,14,14,14,14,14,-1,14,14,14
14,14,-1,-1,14,14,14,-1,14,-1,14,14,14,-1,14,14,14,14,14,-1,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,14,14,14
14,14,14,-1,-1,14,14,14,14,-1,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,-1,14,-1,14,14,14,-1,14,14,14
14,14,14,14,-1,-1,14,14,14,-1,14,14,14,14,14,14,-1,14,14,14,14,14,14,14,-1,14,-1,-1,-1,-1,-1,14,14,14
14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
