20,20,20,20,20,20,20,20,20,20,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,20,20,20,20,20,20,20,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,-1,-1,-1,13,13,13,-1,-1,-1,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,-1,-1,20,-1,-1,-1,-1,-1,20,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,13
13,13,13,-1,-1,-1,-1,13,-1,-1,13,13,13,13,13,13,-1,-1,-1,-1,13,13,-1,13,13,13,13,13,13,13,13,13,13,13
13,13,13,-1,20,13,-1,-1,-1,13,13,-1,-1,-1,-1,-1,20,13,13,-1,13,13,-1,13,13,13,13,13,13,13,13,13,13,13
13,13,13,-1,-1,13,13,13,13,-1,-1,-1,13,13,13,-1,-1,13,13,-1,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13
13,13,13,13,-1,-1,-1,13,13,13,13,-1,13,13,13,13,-1,-1,-1,-1,13,13,20,-1,-1,-1,-1,-1,13,13,13,13,13,13
13,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,13,13,13,13,13,-1,-1,-1,-1,13,13,13,20,-1,-1,20,13,13,13,13
13,13,13,13,-1,-1,-1,-1,20,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,-1,13,-1,-1,-1,-1,13,13
13,13,-1,-1,-1,13,13,13,-1,-1,13,13,13,13,13,13,-1,-1,-1,-1,-1,13,-1,-1,13,13,-1,13,13,13,20,-1,13,13
-1,-1,-1,13,13,13,13,13,13,-1,13,-1,-1,-1,-1,-1,-1,20,13,13,13,-1,-1,13,13,13,-1,-1,-1,13,13,-1,-1,-1
13,13,-1,13,13,13,13,13,13,-1,20,-1,13,13,13,13,-1,-1,-1,-1,-1,-1,13,13,13,13,13,13,-1,13,-1,20,13,13
13,13,-1,-1,-1,13,13,13,13,-1,-1,-1,20,13,13,13,13,13,13,13,13,-1,13,13,13,-1,-1,13,-1,13,-1,-1,13,13
13,13,13,20,-1,-1,-1,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,13,-1,-1,-1,13,-1,-1,13,13,-1,13,13
13,13,-1,-1,-1,20,-1,-1,-1,13,13,-1,-1,13,13,13,13,13,13,-1,-1,-1,13,-1,13,13,13,13,13,-1,13,-1,13,13
13,13,-1,13,13,13,13,13,13,13,13,13,20,-1,-1,13,13,13,13,13,13,13,13,-1,-1,-1,-1,13,13,-1,20,-1,13,13
13,13,-1,13,13,13,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,13,13,13,13,13,13,13,13,13,13,-1,13,13,-1,-1,-1,13,13
13,13,-1,-1,-1,-1,-1,13,13,-1,13,13,13,13,13,-1,-1,-1,-1,-1,-1,13,13,13,13,13,-1,13,-1,-1,13,13,13,13
13,13,13,-1,13,13,13,13,13,-1,-1,13,13,13,13,-1,13,13,-1,20,-1,-1,13,13,13,-1,-1,13,-1,13,13,13,13,13
13,13,13,-1,-1,13,13,13,13,13,20,-1,13,13,-1,-1,13,13,-1,13,13,-1,-1,-1,-1,-1,20,-1,-1,13,13,13,13,13
13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,13,13,-1,-1,13,13,13,13,13,13,-1,-1,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20,-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
