20,20,20,20,20,20,20,20,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,20,20,20,20,20,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,20,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,-1,12,12,12,-1,-1,12,12,12,12,12,12,-1,20,12,12,12,12,-1,-1,12,12,12,12,12,12,12
12,12,12,12,12,-1,-1,-1,-1,12,12,-1,20,-1,-1,-1,-1,12,12,-1,12,12,12,12,12,12,-1,-1,12,12,12,12,12,12
12,12,-1,-1,-1,-1,12,12,12,12,12,-1,12,12,12,12,-1,-1,-1,-1,12,12,12,-1,-1,-1,20,-1,12,12,12,12,12,12
12,12,-1,20,12,12,12,-1,20,-1,-1,-1,12,12,-1,12,-1,12,12,12,12,12,-1,-1,12,12,12,-1,12,12,12,12,12,12
12,12,-1,-1,-1,-1,12,-1,12,-1,12,12,12,12,-1,20,-1,12,12,12,-1,-1,-1,12,12,12,12,-1,-1,-1,-1,-1,12,12
12,12,12,12,12,-1,-1,-1,12,12,12,-1,12,12,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,12,12,12,12,12,12,-1,-1,-1
12,12,12,12,12,12,12,-1,12,12,12,-1,12,12,12,-1,12,12,-1,-1,12,12,12,12,12,12,12,12,12,12,12,12,12,-1
-1,-1,-1,12,12,12,12,-1,12,-1,-1,-1,-1,12,12,-1,12,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1
12,12,-1,-1,-1,-1,-1,-1,12,-1,12,-1,12,12,12,-1,12,12,12,-1,-1,12,12,12,20,-1,12,12,12,12,12,12,-1,12
12,12,-1,20,12,12,12,-1,12,-1,12,-1,-1,12,12,-1,12,12,-1,-1,20,12,12,12,-1,-1,12,12,12,12,12,-1,-1,12
12,12,-1,12,12,12,12,-1,-1,-1,12,12,-1,-1,12,-1,-1,-1,-1,12,12,-1,-1,-1,-1,12,12,12,12,-1,-1,-1,12,12
12,12,-1,-1,12,12,12,12,12,12,12,12,12,-1,-1,20,-1,20,-1,-1,-1,-1,20,12,12,12,12,12,12,-1,20,12,12,12
12,12,12,-1,-1,12,12,12,-1,-1,-1,-1,12,12,12,-1,-1,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,12,-1,12,12,12,12
12,12,12,12,-1,-1,12,12,-1,20,12,-1,12,12,-1,-1,12,12,12,12,12,-1,12,12,12,12,12,12,12,-1,12,12,12,12
12,12,12,12,20,-1,12,12,-1,12,12,-1,12,12,-1,12,-1,-1,-1,12,12,12,12,12,-1,12,12,12,12,-1,12,12,12,12
12,12,12,12,12,-1,12,12,-1,12,12,-1,12,12,-1,-1,-1,20,-1,12,12,-1,12,12,-1,-1,-1,-1,-1,-1,12,12,12,12
12,12,12,12,12,-1,12,-1,-1,12,12,-1,-1,-1,-1,20,12,12,-1,-1,-1,-1,12,12,-1,12,12,12,12,12,12,12,12,12
12,12,12,12,12,-1,-1,-1,12,12,-1,-1,12,12,-1,12,12,12,-1,12,12,-1,-1,-1,-1,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
